path	git_blob	sha256	provenance	review_status	finding
frontend/src/components/pilotage/PilotageCharts.tsx	0079af0c0cb9edaf93901ede9d505583a7f078d1	7f03bd4acc0961ad8545e151a9cff7534185767ac5b5d6ed6c917433e8bf06ff	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/pilotage/__tests__/LineHeatmap.test.tsx	c91c8dd8bc0a0d6abe149d96f493a6cd3735001e	de7975ab5cdf03cb5ac27f69e775a69a3f647469cafb9f15546e40a8f367d815	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/pilotage/__tests__/PilotageCharts.a11y.test.tsx	f583eabb42f217bcb76e6e4d468493b8cc239c26	2d37d2038d33b707dcbca921988ea3863343388c80c93ee3becedba6f48e53eb	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/pilotage/__tests__/PilotageCharts.responsive.test.tsx	edb225a596b77f08dc0fb2cd6ebb196aa8584844	824415bd21582c4e3289180002874d82560931a7dbe3c4240494a38c88e0a508	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ui/AttentionBadge.tsx	100ee5a6425ccba970a33df1625b4a9e4c0b2647	f0fed26f8b45c525e060d53d0a533a7661fdf71972611cc1531c0dbca26c8061	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ui/CharCounter.tsx	f799894a96ce85dfe1389993e29f70a264ab8a23	825c0225fc719e987255d4944ea31f1fc6e6ea240f39f439cff1900a23d1764f	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ui/DetailField.tsx	c60422ea14075a2a8b10053d486da080b326ea67	6fe64d01a5fd069ceba33614c98e36b6129b65bda46c04361da7d4445af97d9d	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ui/EmptyState.tsx	45108eb3e2ebdda80197938cd904f5e644d39cd5	71174fe7d6735496b2a1ea15210f463a1c0910a649ebfc059eb67826056de21e	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ui/ErrorBanner.tsx	40660eba295e006c558cfd0b1982160117d97485	7dc39afada33a4dbda7cf07864d980f8d7c567d57fa1476e22c01e142236581e	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ui/FullPageLoader.tsx	72806f2a092d76c3ec7a040811347e58bdfff68d	0eb5116e2f7457b9a9a9da553cf5cf173b2c201d2c0ee0bcd90f28a82a623d86	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ui/KpiCard.tsx	667fa85529ab8b5552e92c83ae3a96dd8d4f29fd	df302b28c96a8e111201429def4779c9d176a88f9a30845f8cdd535dc7994e3d	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ui/MutationFeedback.tsx	390faa8d7c3840e49a70f8f9beb2f75f12669169	d962f2cf19c5265a5861bab8a6f3ae0a3251951bb13480bb7ebb6d2e6723d573	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ui/SelectField.tsx	7ec6413539f64aec836bd90fe3ebbbcaf418867a	c6ed17e1103ea7646550ca05456a5722bfb553ff7732be73d34260c8697f0d84	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ui/Skeleton.tsx	c22eee8fe6a0d982e5ed59f24f1a229f24d37813	4ae99f79105a14922ec432bb13daf9e3b5f393185ed8724218029e82f206015d	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ui/Spinner.tsx	6c7eb07bbdb1d6d8ef83a3eeda483be8ea1ca077	53cd9b3dfc594ba053355e2e0291c983d420183f113a459d85397445ce76736d	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ui/SuccessBanner.tsx	86a085222aea2f40ffaa403cb3427f8513427dc4	4b0f324bc1a54fe42b5fb37201d0df75fd71017de58213522ead65a17abdcb55	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ui/__tests__/MutationFeedback.test.tsx	4ea945f970d6eae2067b498f73655afd6e5ed4e7	46952c83944eda7ad55e9f78d1f3b7bf6b111b1495b8ab0f3854b0d0934f3b2c	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ui/__tests__/SelectField.test.tsx	0eb8fc50c2ed4023c116bb68da774728b1ca5062	dd0c60bef0b1e8754d9d5e3fd088262186e0a41c6c1a7ea8254031e21c894ff0	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/__tests__/useDebouncedValue.test.ts	9af23b97ff23297d4c3213d3079f7142c8db73da	1c5588c989316f7f968d2a6e8c0a2e923a4a8ed2bb523463798ec01d9abbb238	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/__tests__/useFollowedResolvedIncidents.test.ts	370d41a399b2626676a0dadbfc9d5dbfe16f7aa1	94117323d580451262e494c3a80bd23a20918bd7e108e20c00de474c5bed24ab	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/__tests__/useHistoryData.test.ts	b7cad691a6149b9519766dad78fd43c37b4e4701	fe253a7ceb548135055161f7694cdc248c794f7135083ed1c6d299d66d4cc7fe	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/__tests__/useIncidentActions.feedback.test.tsx	e1b41e15f88a5f9a64cdca446bc11d7b3c7b7d4f	b151cbda5d1b7c275210e227760ed5f19c109ef9ca8e1e48ea0cbd5cad41ef85	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/hooks/__tests__/useIncidentsData.test.ts	c0461e39455c559a1184dde617607b339a8270b1	479dbe98b4ba1b3bc3be91e53b085770631c0aea938098ad8d06d5541652591f	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/__tests__/useJournalData.test.ts	5661e7402155774d263351611504d4f6ea9eb4a5	3dbfeaa92c911fe3911aad8a3409679094c1416bc569b45736a7a11f02200658	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-02{state=FIXED;commits=0b46903823a68d9e4a91a0bfcdb7999ebae249b9+11443efa7e4eb5d198b2e73d090624e017504c11;red=docs/rc5-final-incremental-audit.md#rc5-aud-02;green=docs/rc5-final-incremental-audit.md#rc5-aud-02;permanent_tests=frontend/src/hooks/__tests__/useJournalData.test.ts+frontend/e2e/journal-filter-alignment.spec.ts;residual_local_risk=NONE}|RC5-AUD-03{state=FIXED;commits=dbacf3c29f0bb726419ea7ad4cc545ad39c07642+8aa53a373bab039bb845a957dfce9355537df29a;red=docs/rc5-final-incremental-audit.md#rc5-aud-03;green=docs/rc5-final-incremental-audit.md#rc5-aud-03;permanent_tests=frontend/src/hooks/__tests__/useJournalData.test.ts+frontend/src/utils/__tests__/workshopAnalytics.test.ts+frontend/e2e/journal-filter-alignment.spec.ts;residual_local_risk=NONE}
frontend/src/hooks/__tests__/useKnowledgeData.test.ts	04fc8e177e3abe3f700bb69d9d14f4fc0f7589af	51d21ea067752ceccca05bd2e07ff2635ee762eabf37cea6579560019701c616	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/__tests__/usePilotageData.test.ts	2d95cbc72eda39ff90f0da8d2619b0417ea1dd89	374857e6932ce74426fdc5a3e0cd5c82f068adb356b0e9aa76752a3f8b7265a5	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/useDashboardFilters.ts	2fcb48a6104d8b52da1d3d85f100438dbfe95b4b	aaaab02da8926dd52becc18d6bda52a14e4311a78cfb5c628b984eb29405dd18	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/useDebouncedValue.ts	206b4ebc10239e650b3c74cd1a1b72dbabff8907	0fef0ccd6a46030fb3f1d86f51add4ed1d537a41b00694313200e8bfd4a504f8	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/useFollowedResolvedIncidents.ts	47f4f7f32941170fb4c39ec43546774a3e67b4b0	ff3fc5e26c80a2dfde46c9e5b9f9c577723ea3121d42d712f79beddce9580d60	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/useHistoryData.ts	37eb3b4d18e131bffdf63cd4b4af32e24dd31ebc	731a6d0b4200035a373e8d1874f1a67db8e26cdcdf66ecb54047feee17c8884f	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/useIncidentActions.ts	09cc0a87976bd296f10ba1a7261a72251ee78d25	aaafc6f3730cd99d6157dd695b9e8a0f2bfb62b35d7360d091c184b3550ab574	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/hooks/useIncidentPermissions.ts	dcad0967286a7f27204ef326d540607dbec79100	b91693d7f89f93e470f49e9e27791d2552d91423fc33a186fff189e7c74fc896	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/hooks/useIncidentsData.ts	68cf7dd3cf69a3df093e415fc853ba984fe92890	adef532a68a9c8d42787f6bf9067a1ff18d7a83d0cdb1c9749b62c69952e0d00	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/useJournalData.ts	e195535d31e691d00cb50816d188d2df0fda3c48	d7c7cedfa3d00250098878c65827e8dc20fcc4f91cd8615dae5d191ba9f4e35c	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-02{state=FIXED;commits=0b46903823a68d9e4a91a0bfcdb7999ebae249b9+11443efa7e4eb5d198b2e73d090624e017504c11;red=docs/rc5-final-incremental-audit.md#rc5-aud-02;green=docs/rc5-final-incremental-audit.md#rc5-aud-02;permanent_tests=frontend/src/hooks/__tests__/useJournalData.test.ts+frontend/e2e/journal-filter-alignment.spec.ts;residual_local_risk=NONE}|RC5-AUD-03{state=FIXED;commits=dbacf3c29f0bb726419ea7ad4cc545ad39c07642+8aa53a373bab039bb845a957dfce9355537df29a;red=docs/rc5-final-incremental-audit.md#rc5-aud-03;green=docs/rc5-final-incremental-audit.md#rc5-aud-03;permanent_tests=frontend/src/hooks/__tests__/useJournalData.test.ts+frontend/src/utils/__tests__/workshopAnalytics.test.ts+frontend/e2e/journal-filter-alignment.spec.ts;residual_local_risk=NONE}
frontend/src/hooks/useKnowledgeData.ts	57285a3f790042c3292e0e5632f2f400c947d098	b82b79c55132f85ded7d9c74c572f99d34551c81760c1211dd29b12afec57fa9	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/useModalState.ts	7dc5e24d3bf8bf0a670a2cd0156d898a778603f9	5cac6cd34608e200eac6c29b04b1d97a72f3bd93095935e956c3a737820875cb	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/usePageTitle.ts	3cfd3ffbf1c17828d7d4fac4f8ff83b589b7c551	0c3c928cd1615b1f28615a2537a23331db5c3d7083160727e7b73ffcc55f25fc	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/usePilotageData.ts	fe8902e022b37779866967e4743b0ee16dd0ff3e	9b519753948b686a4ef86d5ae4e1fa4219347529977c40365f3d3c5a047ed823	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/hooks/useUserForm.ts	d615eb82648b37d999c545d90e60d3f8644adaa4	31edeafb192bc78118cdf7ef5beffa89a29144889727917ec6b6d143e1f6f84d	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/main.tsx	cf4a0d396cc12d89c0d3e204276d419f4eba8aa8	8fe85320caea9020fd1782fc3807e2a9bc604a69e07ed30c95b56a82940cd26a	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/AdminAuditPage.tsx	d3ba67b3eeb05da8968b88073d32c1bff65c7804	ad2e0eefbf987288a20d47882c983e1f07891da6132074685d6e8b1cd84a9b9d	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/pages/AdminHomePage.tsx	3a38ea481aa894711ddcf93c649ebb93eabe0340	c31cfd921b9d64d7c8f9a209b616ff205767dc511f1a7709351a710e62d314ac	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/pages/AdminLoginPage.tsx	8de51fc78d4627724476099fd5c4eaa6bcc790d1	305aecfbaf1f6450ec7314ce124cb6e0ca02751fd8754f7f5d7c572bab9b835a	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/AdminSettingsPage.tsx	d1bc7a66b0ce8776d36b34f40486f1847d1d5e3b	edadcb401859f7485cbb6e32ff89cec7dd269b655f20f29d831061647f764c99	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-05{state=FIXED;commits=2d192c0657ef25ae5d39107781a9d315d9e96ae0;red=docs/rc5-final-incremental-audit.md#rc5-aud-05;green=docs/rc5-final-incremental-audit.md#rc5-aud-05;permanent_tests=frontend/src/pages/__tests__/AdminSettingsPage.a11y.test.tsx+frontend/e2e/admin-board-session-revocation.spec.ts;residual_local_risk=NONE}
frontend/src/pages/AdminSupportPage.tsx	9e7cde5750a69f656d0904b97a29772b54f7ddc7	c2e578ee46a968dba4e138c02a3daf173a47c06f7a39ccf11d1ce4df7f5acd45	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/pages/BoardAccessPage.tsx	2f8cb8dc9c542cb6fd780a65c9dfc8d6e91b922c	d9fff71a047492bb01a76f99a439dab2a9dc37936a7504cadbafbc7a7f673bb6	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/pages/LinesPage.tsx	44e4753a2ec7cd3766407e683f60e848735d7c61	9d1b09e43d95e50f5d98489bf9512a802f166371c6a141f2ec49baca64ba1b38	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/LoginPage.tsx	89db299f5b70c592f6164cbdce2b928776e9135c	d59d0321e42b8e651c6e3d96cfb0f4f7c47891fb8da467c1f86ffae99f8de885	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/pages/NotFoundPage.tsx	7d1a438657f7be97572655cf104816f11db9af16	e2ac81e6973743979ce6ea9c39d6911a7600f68f798600beb70bf83fe180e6e9	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/pages/PrivacyPage.tsx	06ade6c2c86757dbf73cea85663e523032615ddb	3bf4a3e4715d0da6dbf9df0e093d68ce24e743b0eb24f42e3660dc5796350843	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/pages/UserDetailPage.tsx	42e2c287c2f55daa8d239460785a669d25b9eabd	00177ecde5c35e46bbf56530de8cea31c93660e345c6b47af57aba4c04a77534	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/UserListPage.tsx	f712e56abcbaebbf35c730c4fb06a06e177de4e0	d593a4b98aa5d0ae0e621e048d1cc433c6f6f7306640e4b2538ea4f516481c56	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/WorkshopBoardPage.tsx	3c6a4e66d5e2725ea715cd4e96654b660dac74d6	3fb27f8d9ea655c39a70f0cd2e0bd9ca01967628cb551548a00713c807503955	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/WorkshopDashboardPage.tsx	060a573447b9f0b25c7913663267ff69db4f5187	bf3168984652f6668377234eb7602f023820566a66c6f694644a5c41424efd79	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/pages/WorkshopHistoryPage.tsx	d6aa0c1bc7481247241a4cde3e0607ca6e73832e	3e7dc9f9001f5c41f4c9d7a248e5738f4f9666d47344b9feefa4c58ee85d447a	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/WorkshopJournalPage.tsx	320c1e9641e035535fa08372e8eef51ebc0c263c	b39600a40194b2a93995746c12a24c032bb1bd1393c6952190d02df66dcb80c6	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-06{state=FIXED;commits=2d192c0657ef25ae5d39107781a9d315d9e96ae0+35492c3ba9f822b05e0ba1ed82b5062116912d38;red=docs/rc5-final-incremental-audit.md#rc5-aud-06;green=docs/rc5-final-incremental-audit.md#rc5-aud-06;permanent_tests=frontend/src/pages/__tests__/WorkshopJournalPage.test.tsx+frontend/src/pages/__tests__/WorkshopJournalPeriodRemoval.test.tsx+frontend/e2e/journal-filter-alignment.spec.ts;residual_local_risk=NONE}
frontend/src/pages/WorkshopKnowledgePage.tsx	a4787f268b445ea115af3b43c444a8ced7be8c7e	6872907ee252afde86c1788d031ccef996823f0464b73ffb507038dd0af14a23	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/WorkshopLoginPage.tsx	b7cf1e381a3b0e6e16d1740be18a1622863126ce	e5b89159d0beca5a71a41906cb2c876d77a7882f219cab4d5e7a78b42c81e329	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/WorkshopPilotagePage.tsx	9235b5103090342551aacfe4f62f63a0d573c190	53494b6f452b04b278631573d3f481e280c21f51e0827001e8e074c06d502f60	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/WorkshopSupportPage.tsx	5d42e490ad5a494ea45079bf5729f65dd6cbc0f0	63045cb041e284e566821d19c1f928e7bd4f07affdb2e37122d135892e1c0cee	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/pages/__tests__/AdminSettingsPage.a11y.test.tsx	15d260e347aa1922f3ad8cfe585927d1f8411cd8	fd64b78e44e1c6e24a27dcf95cd2d449879f065d63950b31045160e5959d6042	TERMINAL_DELTA_1A14581_ADDED_REREVIEWED	FIXED	RC5-AUD-05{state=FIXED;commits=2d192c0657ef25ae5d39107781a9d315d9e96ae0;red=docs/rc5-final-incremental-audit.md#rc5-aud-05;green=docs/rc5-final-incremental-audit.md#rc5-aud-05;permanent_tests=frontend/src/pages/__tests__/AdminSettingsPage.a11y.test.tsx+frontend/e2e/admin-board-session-revocation.spec.ts;residual_local_risk=NONE}
frontend/src/pages/__tests__/LinesPage.a11y.test.tsx	4454d4b0cce6fe13db48a7ce220bfb2ee9e99250	8f3f90bf7c383cc370a4ebad18b08821c99c172d5746e7e8b429434a6781eafe	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/__tests__/PrivacyPage.test.tsx	040bca21b28d9530c7b1caab5cf835ffcc35f700	eae981ebfcb60e2effa5b972e7545108024b7dee3b5b61ca4f918c086074b976	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/pages/__tests__/UserDetailPage.a11y.test.tsx	d9df74ac3c61a4128d94edaed8a750e8137e51f7	07adde0fe1977a25aa06c4cfcf5c13c98895e72de291f2e2365b6781fadb26db	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/pages/__tests__/UserListPage.a11y.test.tsx	10df3545fc1a74d3ee32afdfafa5e512a2f0f621	21ca1f421645b480f08e0a99abc58fd61f0e774929a1c704602afbff0609c600	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/__tests__/WorkshopBoardPage.a11y.test.tsx	b62c3500c9383eeaa8cd95f5e4ea05ce498a01dd	03f9c618cb49e59938a69930c1d8dd6aaa86b38a5e9c22959a6a9ecbbbfec192	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/__tests__/WorkshopBoardPage.logoutFocus.test.tsx	6e928b827cb4507788a55d1679e85252134d2f90	62818ad209103316a683250a6fbf9e04e99bc210faccd57f4acadbc6e1e5a86b	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/__tests__/WorkshopDashboardPage.followedResolved.test.tsx	69c73a3b5f51f660279411eff6150e3d0421f4c6	2ff36cdf0886011ede83e8a7474952414841a731fa26a29aee65a839ee58a2aa	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/pages/__tests__/WorkshopDashboardPage.test.tsx	e34cb5aeea7dec18e608ba7097bf404b158c1989	823a8820a1cd966ed9990b26702f2695f20a38e14147d9059c9d62b6dd78c9ab	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/pages/__tests__/WorkshopHistoryPage.test.tsx	657eb0e4983fbfeaf4b5d2f7eb929644c5ee2e4d	e9ad147677efaaf5aefd7c7612cb11ea7639a75f08b31972c2d2e6c6ed81e679	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/__tests__/WorkshopJournalPage.test.tsx	218b064621749627d93718ca8b5ad8e674ef2e00	d29aa9dfac070f8c29be143d843ac3ca6b25295a61e8592b53451fb5afa500c0	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-06{state=FIXED;commits=2d192c0657ef25ae5d39107781a9d315d9e96ae0+35492c3ba9f822b05e0ba1ed82b5062116912d38;red=docs/rc5-final-incremental-audit.md#rc5-aud-06;green=docs/rc5-final-incremental-audit.md#rc5-aud-06;permanent_tests=frontend/src/pages/__tests__/WorkshopJournalPage.test.tsx+frontend/src/pages/__tests__/WorkshopJournalPeriodRemoval.test.tsx+frontend/e2e/journal-filter-alignment.spec.ts;residual_local_risk=NONE}
frontend/src/pages/__tests__/WorkshopJournalPeriodRemoval.test.tsx	7497b756142b18ae5da22c691de8461c03b7f798	4c7ff16eb39405a74dac2465314befbda1dd9efcc4b84ca10c6abef2d9cd052c	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-06{state=FIXED;commits=2d192c0657ef25ae5d39107781a9d315d9e96ae0+35492c3ba9f822b05e0ba1ed82b5062116912d38;red=docs/rc5-final-incremental-audit.md#rc5-aud-06;green=docs/rc5-final-incremental-audit.md#rc5-aud-06;permanent_tests=frontend/src/pages/__tests__/WorkshopJournalPage.test.tsx+frontend/src/pages/__tests__/WorkshopJournalPeriodRemoval.test.tsx+frontend/e2e/journal-filter-alignment.spec.ts;residual_local_risk=NONE}
frontend/src/pages/__tests__/WorkshopJournalSortParity.test.tsx	c294f5c249cc3e42645e7f94b2adc2f1fd97cbbc	ce38b21a19b18c65d6e79d567fdf2eb646bb8d53f0791e40ce206e6138730488	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/__tests__/WorkshopKnowledgePage.test.tsx	f066875010ae9c6afbaf421823a2ca87dd04b199	d52f5560c1133ef4008c4059354fde5821c4bfd9e2c3b8251c1f4266858db2b7	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/pages/__tests__/WorkshopPilotagePage.test.tsx	d52c6d9c8c1465152fe3e287ff0fe6b135963d1c	af2f5830d011980ee50c6e1ed39abd01aadabaf9062f64e6a18017ac6ac63d2d	MODIFIED_SINCE_29DB4D1	REVIEWED_BACKLOG_P2	BACKLOG_NONBLOCKING
frontend/src/pages/__tests__/incidentDrawerScroll.test.ts	d12c811d39e190f8b2adf58b422e30ccbd1f588c	469834fa9108797576dbaf04776842c914ebc34a08997c0736ee728416a2d223	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/routes/AdminRoute.tsx	3051b8cbb2900cacf4c731fe48aaa14a705e13c1	3cc2fbe601d0528c572c9aac127a1d3805a3c08fd13c7f2fe73618540102b790	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/routes/AppAuthContext.tsx	cb1070253d53adc4c38fb4124f9676079c5e5076	eaef2d58b3450e3b6cd9c6016a97d3e2bf15dade77f892080e6e67c10d5f7fa0	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/routes/FieldLimitsContext.tsx	d3af6dd01372a9e631c80cae81331b10f2902a0a	82944a880901cc4c9760785eb6ea29c71701899ccb709859ed51c20c2dc708ec	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/routes/GuestRoute.tsx	7352d1b17a7ea3151c663b684d6d0c15cc215bc3	89b7b7b2495927dd8b84d9a4df876840b74778ce4446fa36d40876ec00743602	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/routes/WorkshopResponsableRoute.tsx	be5d4b84d69ec67906a2f1434c88c346a883f5da	fe7b6abb32821a8bb90b10bbb36cce157ed4923754c3c2376ba9504ea729dc47	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/routes/WorkshopRoute.tsx	e402125504aaac48aaa1ff4e565aa187057d20cc	4498203768096d8004c102edf177e9c786a2e19093f9e116926dce9e24682570	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/routes/__tests__/routerDestinationInventory.test.ts	f1d124105bb3597ac0da6b3deb29252616e7921b	3ab26abe437b21c76a0894a9672ebfb72cd65298ad0e4934eefc959fe47fc1ef	TERMINAL_DELTA_1A14581_REREVIEWED	REVIEWED_TERMINAL_DELTA	ROUTER_TEST_CONSUMER_INVENTORY_54
frontend/src/routes/__tests__/routerSecurity.test.tsx	a07720e55d981bbc9294b3859e418ec6a396d461	5915b7e353ff4965628f4ee60e871d6904ad6e2a0f49f18353d1e84f56c01219	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/styles.css	36f2bfda4622c3e9c7a8d496f1844c7e5c42ae75	c395cb5140c27366630d6ba2d7b5881c455c9e20b3dc09c1daa900a1fcc099d4	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/styles/base.css	f8d2c8bb3caad74f061f52c2bd6fb04ce102ef46	1cbd3c70f0e4cb5bd8ce9be4785a1d9f9fbd76e77a9e40f050ae28d0813cdee9	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/styles/pages/board.css	2348e9c961592d954d1fb98b2773cd092ff7d28c	d57c3f54873288c2c182ec1ee08cf325500ce5d088833bac37cac885370935d6	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/styles/pages/history.css	ae5d39d2676700f836648b553cb6687d4615671b	e8c7545d1fabb69d298ee82b40b85140745bfb718f62d269bad6aafdca4ed662	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/styles/pages/journal.css	e62411399b311e8e176f3197577af769f6f66f5f	bd6ab357c1d99086954ee30856ff384d691180a52d5f29669dbe5a16c00ae92b	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/styles/pages/knowledge.css	009e3315f83d1a0c44537e34c56073e340481859	2beb432d0ad06caa08523aea4f302a33a9911d3f7c34549499a818ef4e71c568	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/styles/pages/login.css	6ef12c5debece13b9eef4e4d6a6d0cb8aa734dd9	a8fcee2561cf2acb5da6348468194c794f26deef5124732c5379f6e9eb7e60e3	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/styles/pages/misc.css	356d221accdfde8c777b95628e98952bd89d8005	1649e832629c3ef21211071edaf8ac5bc4ea30f651e6c215566022ffc03e6c23	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
